folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor_hog,ing_cor,gasto_mon,,
65001,0,60020001,085-4,1,2,61,2010,933,16937.45,5276.65,15802640.85,
65002,0,60020001,085-4,1,2,61,2010,933,27334.45,13546.35,25503041.85,
65003,0,60020001,085-4,1,2,61,2010,933,22360.62,15862.18,20862458.46,
65004,0,60020001,085-4,1,2,61,2010,933,22150.91,12513.36,20666799.03,
65006,0,60040001,008-3,3,2,63,2080,533,98261.17,169540.89,52373203.61,
65007,0,60040001,008-3,3,2,63,2080,533,27452.42,23921.35,14632139.86,
65008,0,60040001,008-3,3,2,63,2080,533,17477.97,13977.44,9315758.01,
65009,0,60040001,008-3,3,2,63,2080,533,35473.05,14763.67,18907135.65,
65010,0,60040001,008-3,3,2,63,2080,533,55993.17,19907.52,29844359.61,
65011,0,60060011,004-A,4,1,64,2210,336,24703.26,24715.51,8300295.36,
65012,0,60060011,004-A,4,1,64,2210,336,8628.47,11665.82,2899165.92,
65014,0,60060011,004-A,4,1,64,2210,336,21118.08,8205.86,7095674.88,
65015,0,60060011,004-A,4,1,64,2210,336,11737.16,13965.33,3943685.76,
65016,0,60060011,004-A,4,1,64,2210,336,8975.4,10932.72,3015734.4,
65017,0,60060011,004-A,4,1,64,2210,336,8216.74,8846.91,2760824.64,
65018,0,60060011,004-A,4,1,64,2210,336,8881.95,9144.69,2984335.2,
65019,0,60060011,004-A,4,1,64,2210,336,21658.97,13612.08,7277413.92,
65020,0,60060011,004-A,4,1,64,2210,336,12693.4,22221.42,4264982.4,
65021,0,60070001,089-9,1,2,61,2110,1183,18989.93,20092.76,22465087.19,
65022,0,60070001,089-9,1,2,61,2110,1183,21331.57,17100.7,25235247.31,
65023,0,60070001,089-9,1,2,61,2110,1183,49540.88,36483.53,58606861.04,
65024,0,60070001,089-9,1,2,61,2110,1183,50442.5,19291.95,59673477.5,
65025,0,60070001,089-9,1,2,61,2110,1183,29047.28,22333.58,34362932.24,
65026,0,60090001,048-4,2,2,62,2230,935,13202.45,10614.48,12344290.75,
65027,0,60090001,048-4,2,2,62,2230,935,14311.46,6143.49,13381215.1,
65028,0,60090001,048-4,2,2,62,2230,935,26006.55,18611.72,24316124.25,
65029,0,60090001,048-4,2,2,62,2230,935,12983.6,9500.67,12139666,
65030,0,60090001,048-4,2,2,62,2230,935,14183.59,7969.9,13261656.65,
65031,0,60100001,020-1,1,2,61,1920,726,10853.75,10092.38,7879822.5,
65032,0,60100001,020-1,1,2,61,1920,726,4721.31,8569.88,3427671.06,
65033,0,60100001,020-1,1,2,61,1920,726,54975.78,51693.94,39912416.28,
65034,0,60100001,020-1,1,2,61,1920,726,71231.33,47786.12,51713945.58,
65035,0,60100001,020-1,1,2,61,1920,726,11470.24,11599.58,8327394.24,
66002,0,60020001,002-1,1,3,61,1870,858,24110.29,11709.21,20686628.82,
66003,0,60020001,002-1,1,3,61,1870,858,59312.12,20738.03,50889798.96,
66004,0,60020001,002-1,1,3,61,1870,858,31464.84,20116.15,26996832.72,
66005,0,60020001,002-1,1,3,61,1870,858,57207.8,40222.79,49084292.4,
66006,0,60020001,071-2,1,3,61,1960,575,93240.97,60639.91,53613557.75,
66007,0,60020001,071-2,1,3,61,1960,575,43942.6,22232.56,25266995,
66008,0,60020001,071-2,1,3,61,1960,575,57147.52,13445.58,32859824,
66009,0,60020001,071-2,1,3,61,1960,575,26823.59,6325.63,15423564.25,
66010,0,60020001,071-2,1,3,61,1960,575,31377.04,26602.18,18041798,
66011,0,60020001,095-8,1,2,61,2050,783,27573.92,25915.3,21590379.36,
66012,0,60020001,095-8,1,2,61,2050,783,49821.06,26939.8,39009889.98,
66013,0,60020001,095-8,1,2,61,2050,783,44380.99,32572.22,34750315.17,
66014,0,60020001,095-8,1,2,61,2050,783,53418.56,32257.1,41826732.48,
66016,0,60070001,016-A,1,3,61,2150,641,41821.16,25410.77,26807363.56,
66017,0,60070001,016-A,1,3,61,2150,641,37131.12,32982.48,23801047.92,
66018,0,60070001,016-A,1,3,61,2150,641,24708.69,28902.66,15838270.29,
66019,0,60070001,016-A,1,3,61,2150,641,26499.44,27399.56,16986141.04,
66020,0,60070001,016-A,1,3,61,2150,641,44213.07,36085.08,28340577.87,
66021,0,60070021,091-6,3,2,63,2250,500,34942.61,16601.36,17471305,
66022,0,60070021,091-6,3,2,63,2250,500,32188.52,24352.53,16094260,
66023,0,60070021,091-6,3,2,63,2250,500,29801.6,12950.44,14900800,
66024,0,60070021,091-6,3,2,63,2250,500,46868.82,18864.43,23434410,
66025,0,60070021,091-6,3,2,63,2250,500,36547.98,21855.99,18273990,
66026,0,60090001,036-1,2,2,62,2240,659,35378.82,17321.9,23314642.38,
66027,0,60090001,036-1,2,2,62,2240,659,17467.02,9594.8,11510766.18,
66028,0,60090001,036-1,2,2,62,2240,659,27209.32,17806.51,17930941.88,
66029,0,60090001,036-1,2,2,62,2240,659,30363.21,12997.42,20009355.39,
66030,0,60090001,036-1,2,2,62,2240,659,14866.14,19406.29,9796786.26,
67001,0,60040001,008-3,3,2,63,2080,533,18950.87,12284.46,10100813.71,
67002,0,60040001,008-3,3,2,63,2080,533,108405.59,45641.06,57780179.47,
67003,0,60040001,008-3,3,2,63,2080,533,21896.92,15779.04,11671058.36,
67004,0,60040001,008-3,3,2,63,2080,533,11177.03,3438.13,5957356.99,
67005,0,60040001,008-3,3,2,63,2080,533,16207.56,16360.53,8638629.48,
67006,0,60070001,065-3,1,3,61,2100,652,69428.11,42978.06,45267127.72,
67007,0,60070001,065-3,1,3,61,2100,652,42491.23,39715.81,27704281.96,
67008,0,60070001,065-3,1,3,61,2100,652,37746.85,21013.04,24610946.2,
67009,0,60070001,065-3,1,3,61,2100,652,27929.33,21457.78,18209923.16,
67010,0,60070001,065-3,1,3,61,2100,652,26664.48,14700.48,17385240.96,
67011,0,60070001,046-0,1,2,61,2190,854,43617.87,39415.12,37249660.98,
67013,0,60070001,046-0,1,2,61,2190,854,51604.8,12497.38,44070499.2,
67014,0,60070001,046-0,1,2,61,2190,854,23708.28,19611.29,20246871.12,
67015,0,60070001,046-0,1,2,61,2190,854,65099.62,35773.38,55595075.48,
67016,0,60070072,005-1,4,2,64,2200,389,27076.76,23185.25,10532859.64,
67017,0,60070072,005-1,4,2,64,2200,389,26435.26,14537.13,10283316.14,
67018,0,60070072,005-1,4,2,64,2200,389,17601.57,16303.5,6847010.73,
67019,0,60070072,005-1,4,2,64,2200,389,35330.6,16217.83,13743603.4,
67020,0,60070072,005-1,4,2,64,2200,389,13419.51,9105.68,5220189.39,
